AM_ID,TA_ID,TAMBON_T,TAMBON_E
1605,160511,มุจลินท์,Mutchalin
1605,160501,ท่าวุ้ง,Tha Wung
1605,160503,โพตลาดแก้ว,Pho Talat Kaeo
1605,160502,บางคู้,Bang Khu
1605,160508,หัวสำโรง,Hua Samrong
1605,160505,บางงา,Bang Nga
1605,160507,เขาสมอคอน,Khao Samo Khon
1605,160504,บางลี่,Bang Li
1605,160509,ลาดสาลี,Lat Sali
1606,160603,บ้านกล้วย,Ban Kluai
1606,160602,บ้านทราย,Ban Sai
1606,160612,โพนทอง,Phon Thong
1606,160606,พุคา,Phu Kha
1606,160607,หินปัก,Hin Pak
1606,160604,ดงพลับ,Dong Phlap
1606,160610,บางกะพี้,Bang Kaphi
1606,160608,บางพึ่ง,Bang Phueng
1606,160613,บางขาม,Bang Kham
1606,160609,หนองทรายขาว,Nong Sai Khao
1606,160617,สายห้วยแก้ว,Sai Huai Kaeo
1606,160618,มหาสอน,Mahason
1606,160616,หนองกระเบียน,Nong Krabian
1606,160622,สนามแจง,Sanam Chaeng
1606,160611,หนองเต่า,Nong Tao
1606,160605,บ้านชี,Ban Chi
1606,160614,ดอนดึง,Don Dueng
1606,160615,ชอนม่วง,Chon Muang
1606,160601,ไผ่ใหญ่,Phai Yai
1606,160621,หนองเมือง,Nong Mueang
1607,160705,ทะเลวังวัด,Thale Wang Wat
1607,160703,ซับจำปา,Sap Champa
1607,160702,แก่งผักกูด,Kaeng Phak Kut
1607,160704,หนองผักแว่น,Nong Phak Waen
1607,160706,หัวลำ,Hua Lam
1607,160701,ท่าหลวง,Tha Luang
1608,160804,ห้วยใหญ่,Huai Yai
1608,160803,ทุ่งท่าช้าง,Thung Tha Chang
1608,160801,สระโบสถ์,Sa Bot
1608,160802,มหาโพธิ,Mahapho
1608,160805,นิยมชัย,Niyom Chai
1609,160904,วังทอง,Wang Thong
1609,160905,โคกแสมสาร,Khok Samae San
1609,160902,ยางราก,Yang Rak
1609,160903,หนองมะค่า,Nong Makha
1609,160901,โคกเจริญ,Khok Charoen
1610,161001,ลำสนธิ,Lam Sonthi
1610,161005,เขารวก,Khao Ruak
1610,161006,เขาน้อย,Khao Noi
1610,161002,ซับสมบูรณ์,Sap Sombun
1610,161003,หนองรี,Nong Ri
1610,161004,กุดตาเพชร,Kut Ta Phet
1611,161101,หนองม่วง,Nong Muang
1611,161105,ยางโทน,Yang Thon
1611,161106,ชอนสารเดช,Chon Saradet
1611,161102,บ่อทอง,Bo Thong
1611,161104,ชอนสมบูรณ์,Chon Sombun
1611,161103,ดงดินแดง,Dong Din Daeng
1701,170101,บางพุทรา,Bang Phutsa
1701,170104,ม่วงหมู่,Muang Mu
1701,170107,จักรสีห์,Chaksi
1701,170102,บางมัญ,Bang Man
1701,170103,โพกรวม,Phok Ruam
1701,170108,บางกระบือ,Bang Krabue
1701,170106,ต้นโพธิ์,Ton Pho
1701,170105,หัวไผ่,Hua Phai
1702,170205,แม่ลา,Mae La
1702,170204,โพชนไก่,Pho Chon Kai
1702,170201,สิงห์,Sing
1702,170206,บ้านจ่า,Ban Cha
1702,170203,เชิงกลัด,Choeng Klat
1702,170208,สระแจง,Sa Chaeng
1702,170202,ไม้ดัด,Mai Dat
1702,170207,พักทัน,Phak Than
1703,170304,ท่าข้าม,Tha Kham
1703,170306,หนองกระทุ่ม,Nong Krathum
1703,170305,คอทราย,Kho Sai
1703,170301,โพทะเล,Pho Thale
1703,170303,โพสังโฆ,Pho Sangkho
1703,170302,บางระจัน,Bang Rachan
1704,170405,บ้านแป้ง,Ban Paeng
1704,170406,หัวป่า,Hua Pa
1704,170402,พรหมบุรี,Phrom Buri
1704,170403,บางน้ำเชี่ยว,Bang Nam Chiao
1704,170407,โรงช้าง,Rong Chang
1704,170401,พระงาม,Phra Ngam
1704,170404,บ้านหม้อ,Ban Mo
1705,170503,วิหารขาว,Wihan Khao
1705,170502,โพประจักษ์,Pho Prachak
1705,170504,พิกุลทอง,Phikun Thong
1705,170501,ถอนสมอ,Thon Samo
1706,170601,อินทร์บุรี,In Buri
1706,170607,น้ำตาล,Namtan
1706,170606,ท่างาม,Tha Ngam
1706,170603,ทับยา,Thap Ya
1706,170604,งิ้วราย,Ngio Rai
1706,170605,ชีน้ำร้าย,Chi Nam Rai
1706,170602,ประศุก,Prasuk
1706,170610,โพธิ์ชัย,Pho Chai
1706,170609,ห้วยชัน,Huai Chan
1706,170608,ทองเอน,Thong En
1801,180101,ในเมือง,Nai Mueang
1801,180102,บ้านกล้วย,Ban Kluai
1801,180106,หาดท่าเสา,Hat Tha Sao
1801,180104,ชัยนาท,Chai Nat
1801,180103,ท่าชัย,Tha Chai
1801,180107,ธรรมามูล,Thammamun
1801,180105,เขาท่าพระ,Khao Tha Phra
1801,180108,เสือโฮก,Suea Hok
1801,180109,นางลือ,Nang Lue
1802,180203,ศิลาดาน,Sila Dan
1802,180201,คุ้งสำเภา,Khung Samphao
1802,180202,วัดโคก,Wat Khok
1802,180205,หางน้ำสาคร,Hang Nam Sakhon
1802,180207,อู่ตะเภา,U Taphao
1802,180204,ท่าฉนวน,Tha Chanuan
1802,180206,ไร่พัฒนา,Rai Phatthana
1803,180301,วัดสิงห์,Wat Sing
1803,180304,หนองบัว,Nong Bua
1803,180307,บ่อแร่,Bo Rae
1803,180302,มะขามเฒ่า,Makham Thao
1803,180303,หนองน้อย,Nong Noi
1803,180306,หนองขุ่น,Nong Khun
1803,180311,วังหมัน,Wang Man
1804,180404,โพนางดำตก,Pho Nang Dam Tok
1804,180406,บางหลวง,Bang Luang
1804,180405,โพนางดำออก,Pho Nang Dam Ok
1804,180401,สรรพยา,Sapphaya
1804,180403,เขาแก้ว,Khao Kaeo
1804,180407,หาดอาษา,Hat A Sa
1804,180402,ตลุก,Taluk
1805,180503,ห้วยกรด,Huai Krot
1805,180507,ดอนกำ,Don Kam
1805,180508,ห้วยกรดพัฒนา,Huai Krot Phatthana
1805,180502,เที่ยงแท้,Thiang Thae
1805,180505,บางขุด,Bang Khut
1805,180504,โพงาม,Pho Ngam
1805,180501,แพรกศรีราชา,Phraek Si Racha
1805,180506,ดงคอน,Dong Khon
1806,180611,สามง่ามท่าโบสถ์,Sam Ngam Tha Bot
1806,180607,ห้วยงู,Huai Ngu
1806,180608,วังไก่เถื่อน,Wang Kai Thuean
1806,180601,หันคา,Han Kha
1806,180609,เด่นใหญ่,Den Yai
1806,180602,บ้านเชี่ยน,Ban Chian
1806,180605,ไพรนกยูง,Phrai Nok Yung
1806,180606,หนองแซง,Nong Saeng
1807,180704,กุดจอก,Kut Chok
1807,180701,หนองมะโมง,Nong Mamong
1807,180703,สะพานหิน,Saphan Hin
1807,180702,วังตะเคียน,Wang Takhian
1808,180803,สุขเดือนห้า,Suk Duean Ha
1808,180802,กะบกเตี้ย,Kabok Tia
1808,180801,เนินขาม,Noen Kham
1901,190106,นาโฉง,Na Chong
1901,190114,ตะกุด,Takut
1901,190105,ดาวเรือง,Dao Rueang
1901,190107,โคกสว่าง,Khok Sawang
1901,190113,ตลิ่งชัน,Taling Chan
1901,190108,หนองโน,Nong No
1901,190110,ปากข้าวสาร,Pak Khao San
1901,190112,กุดนกเปล้า,Kut Nok Plao
1901,190109,หนองยาว,Nong Yao
1901,190101,ปากเพรียว,Pak Phriao
1901,190111,หนองปลาไหล,Nong Pla Lai
1902,190201,แก่งคอย,Kaeng Khoi
1902,190212,เตาปูน,Tao Pun
1902,190207,บ้านธาตุ,Ban That
1902,190209,ท่าตูม,Tha Tum
1902,190203,ตาลเดี่ยว,Tan Diao
1902,190208,บ้านป่า,Ban Pa
1902,190211,สองคอน,Song Khon
1902,190206,หินซ้อน,Hin Son
1902,190204,ห้วยแห้ง,Huai Haeng
1902,190215,ท่ามะปราง,Tha Maprang
1902,190205,ท่าคล้อ,Tha Khlo
1902,190213,ชำผักแพว,Cham Phak Phaeo
1902,190202,ทับกวาง,Thap Kwang
1902,190210,ชะอม,Cha-Om
1903,190301,หนองแค,Nong Khae
1903,190313,หนองจิก,Nong Chik
1903,190304,โคกตูม,Khok Tum
1903,190308,โพนทอง,Phon Thong
1903,190312,หนองแขม,Nong Khaem
1903,190311,หนองไข่น้ำ,Nong Khai Nam
1903,190315,หนองนาก,Nong Nak
1903,190303,คชสิทธิ์,Khotchasit
1903,190316,หนองปลาหมอ,Nong Pla Mo
1903,190317,หนองปลิง,Nong Pling
1903,190309,ห้วยขมิ้น,Huai Khamin
1903,190307,ไผ่ต่ำ,Phai Tam
1903,190306,บัวลอย,Bua Loi
1903,190302,กุ่มหัก,Kum Hak
1903,190310,ห้วยทราย,Huai Sai
1903,190305,โคกแย้,Khok Yae
1903,190318,หนองโรง,Nong Rong
1903,190314,หนองจรเข้,Nong Chorakhe
1904,190404,วิหารแดง,Wihan Daeng
1904,190405,หนองสรวง,Nong Suang
1904,190406,เจริญธรรม,Charoen Tham
1904,190403,คลองเรือ,Khlong Ruea
1904,190402,บ้านลำ,Ban Lam
1904,190401,หนองหมู,Nong Mu
1905,190504,หนองสีดา,Nong Sida
1905,190502,หนองควายโซ,Nong Khwai So
1905,190503,หนองหัวโพ,Nong Hua Pho
1905,190501,หนองแซง,Nong Saeng
1905,190505,หนองกบ,Nong Kop
1905,190507,โคกสะอาด,Khok Sa-At
1905,190506,ไก่เส่า,Kai Sao
1905,190508,ม่วงหวาน,Muang Wan
1906,190608,บ้านครัว,Ban Khrua
1906,190606,โคกใหญ่,Khok Yai
1906,190601,บ้านหมอ,Ban Mo
1906,190605,หรเทพ,Horathep
1906,190603,สร้างโศก,Sang Sok
1906,190609,หนองบัว,Nong Bua
1906,190604,ตลาดน้อย,Talat Noi
1906,190607,ไผ่ขวาง,Phai Khwang
1906,190602,บางโขมด,Bang Khamot
1907,190701,ดอนพุด,Don Phut
1907,190703,บ้านหลวง,Ban Luang
1907,190704,ดงตะงาว,Dong Ta-Ngao
1907,190702,ไผ่หลิ่ว,Phai Lio
1908,190802,บ้านกลับ,Ban Klap
1908,190803,ดอนทอง,Don Thong
1908,190801,หนองโดน,Nong Don
1908,190804,บ้านโปร่ง,Ban Prong
1909,190902,ขุนโขลน,Khun Khlon
1909,190901,พระพุทธบาท,Phraphutthabat
1909,190907,ห้วยป่าหวาย,Huai Pa Wai
1909,190904,นายาว,Na Yao
1909,190908,พุกร่าง,Phu Krang
1909,190906,เขาวง,Khao Wong
1909,190903,ธารเกษม,Than Kasem
1909,190905,พุคำจาน,Phu Kham Chan
1910,191005,ศาลารีไทย,Sala Ri Thai
1910,191006,ต้นตาล,Ton Tan
1910,191001,เสาไห้,Sao Hai
1910,191012,สวนดอกไม้,Suan Dokmai
1910,191004,งิ้วงาม,Ngio Ngam
1910,191008,พระยาทด,Phraya Thot
1910,191009,ม่วงงาม,Muang Ngam
1910,191007,ท่าช้าง,Tha Chang
1910,191010,เริงราง,Roeng Rang
1910,191011,เมืองเก่า,Mueang Kao
1910,191002,บ้านยาง,Ban Yang
1910,191003,หัวปลวก,Hua Pluak
1911,191109,ซับสนุ่น,Sap Sanun
1911,191105,ลำสมพุง,Lam Somphung
1911,191101,มวกเหล็ก,Muak Lek
1911,191102,มิตรภาพ,Mittraphap
1911,191104,หนองย่างเสือ,Nong Yang Suea
1911,191107,ลำพญากลาง,Lam Phaya Klang
1912,191202,คำพราน,Kham Phran
1912,191201,แสลงพัน,Salaeng Phan
1912,191203,วังม่วง,Wang Muang
1913,191303,ผึ้งรวง,Phueng Ruang
1913,191305,ห้วยบง,Huai Bong
1913,191301,เขาดินพัฒนา,Khao Din Phatthana
1913,191302,บ้านแก้ง,Ban Kaeng
1913,191304,พุแค,Phu Khae
1913,191306,หน้าพระลาน,Na Phralan
2001,200103,บ้านโขด,Ban Khot
2001,200102,มะขามหย่ง,Makham Yong
2001,200111,บางทราย,Bang Sai
2001,200101,บางปลาสร้อย,Bang Pla Soi
2001,200114,บ้านปึก,Ban Puek
2001,200118,สำนักบก,Samnak Bok
2001,200117,อ่างศิลา,Ang Sila
2001,200110,หนองไม้แดง,Nong Mai Daeng
2001,200116,เสม็ด,Samet
2001,200104,แสนสุข,Saen Suk
2001,200105,บ้านสวน,Ban Suan
2001,200109,ดอนหัวฬอ,Don Hua Lo
2001,200113,เหมือง,Mueang
2001,200115,ห้วยกะปิ,Huai Kapi
2001,200107,นาป่า,Na Pa
2001,200112,คลองตำหรุ,Khlong Tamru
2001,200108,หนองข้างคอก,Nong Khang Khok
2001,200106,หนองรี,Nong Ri
2002,200204,หนองซ้ำซาก,Nong Samsak
2002,200203,มาบไผ่,Map Phai
2002,200205,หนองบอนแดง,Nong Bon Daeng
2002,200206,หนองชาก,Nong Chak
2002,200201,บ้านบึง,Ban Bueng
2002,200208,หนองไผ่แก้ว,Nong Phai Kaeo
2002,200207,หนองอิรุณ,Nong I Run
2002,200202,คลองกิ่ว,Khlong Kio
2003,200304,ห้างสูง,Hang Sung
2003,200302,คลองพลู,Khlong Phlu
2003,200303,หนองเสือช้าง,Nong Suea Chang
2003,200301,หนองใหญ่,Nong Yai
2003,200305,เขาซก,Khao Sok
2004,200408,นาเกลือ,Na Kluea
2004,200401,บางละมุง,
2004,200403,หนองปลาไหล,Nong Pla Lai
2004,200409,เขตการปกคองพิเศษพัทยา,
2004,200402,หนองปรือ,Nong Prue
2004,200407,ตะเคียนเตี้ย,Takhian Tia
2004,200404,โป่ง,Pong
2004,200405,เขาไม้แก้ว,Khao Mai Kaeo
2004,200406,ห้วยใหญ่,Huai Yai
2005,200511,บางหัก,Bang Hak
2005,200504,หนองกะขะ,Nong Kakha
2005,200510,เกาะลอย,Ko Loi
